Make_Model,Price,Mileage,Fuel,Age,Previous_Owners,Horsepower,Gearing_Type,Displacement,Drive_Chain
Opel Astra,11866.8,69458.8,Benzine,2.0,1.0,77.0,Automatic,998.0,front
Opel Astra,12850.0,86999.8,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,12490.0,74348.8,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,12450.0,78999.8,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,13218.4,98811.7,Diesel,3.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,12399.0,72499.8,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,11600.0,57701.8,Benzine,2.0,1.0,77.0,Automatic,998.0,front
Opel Astra,11480.0,124348.6,Diesel,3.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,10990.0,118999.7,Diesel,3.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,10980.0,117249.7,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,10750.0,184999.5,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,10500.0,78770.8,Diesel,2.0,1.0,77.0,Automatic,999.0,front
Opel Astra,10536.9,69376.8,Benzine,2.0,1.0,85.0,Automatic,999.0,front
Opel Astra,9667.4,187863.5,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,15990.0,21378.9,Benzine,2.0,2.0,110.0,Automatic,1399.0,front
Opel Astra,9490.0,115799.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10480.0,129933.6,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10721.0,129933.6,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10400.0,61999.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10480.0,68867.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10680.0,84892.8,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10741.5,68999.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10590.0,21214.9,Benzine,3.0,2.0,77.0,Manual,999.0,front
Opel Astra,10600.0,79999.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10895.0,87474.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10767.1,80999.8,Diesel,2.0,1.0,81.0,Manual,1696.0,front
Opel Astra,10500.0,77999.8,Diesel,3.0,3.0,81.0,Manual,1598.0,front
Opel Astra,10500.0,68643.8,Diesel,3.0,2.0,81.0,Manual,1461.0,front
Opel Astra,11193.0,49999.9,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10490.0,43811.9,Diesel,3.0,1.0,74.0,Manual,1399.0,front
Opel Astra,10490.0,49549.9,Benzine,2.0,2.0,85.0,Manual,1461.0,front
Unknown,10490.0,131599.6,Diesel,3.0,1.0,82.0,Manual,1600.0,front
Opel Astra,10480.0,99999.7,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10490.0,96973.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Unknown,10721.0,89999.7,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10760.0,117514.7,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Unknown,10750.0,107999.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10997.2,61999.8,Benzine,3.0,1.0,85.0,Manual,1598.0,front
Opel Astra,10750.0,80271.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10701.0,61952.8,Benzine,3.0,1.0,74.0,Manual,1461.0,front
Opel Astra,10350.0,125051.7,Diesel,2.0,1.0,70.0,Manual,1598.0,front
Opel Astra,10536.9,135254.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10536.9,97099.7,Diesel,2.0,1.0,70.0,Manual,1598.0,front
Opel Astra,10290.0,84999.8,Diesel,2.0,1.0,70.0,Manual,1598.0,front
Opel Astra,10485.8,104999.7,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10480.0,82948.8,Diesel,3.0,1.0,85.0,Manual,1598.0,front
Opel Astra,10480.0,62999.8,Diesel,3.0,1.0,74.0,Manual,1398.0,front
Opel Astra,10469.4,87999.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10450.0,78897.8,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10400.0,64799.8,Diesel,3.0,1.0,77.0,Manual,998.0,front
Opel Astra,10265.6,71173.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11086.4,110999.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Unknown,10639.2,91499.7,Benzine,2.0,1.0,92.0,Manual,1399.0,front
Opel Astra,9600.0,79999.8,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Unknown,10116.3,82991.8,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10660.0,107999.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9999.0,103962.7,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9990.0,92739.7,Benzine,3.0,1.0,85.0,Manual,998.0,front
Opel Astra,9800.0,247999.3,Diesel,3.0,1.0,85.0,Manual,1686.0,front
Opel Astra,10436.1,142528.6,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Astra,9790.0,89307.7,Benzine,3.0,1.0,85.0,Manual,1461.0,front
Opel Astra,9594.0,76504.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9410.6,187999.5,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,8995.0,132999.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9196.8,72999.8,Diesel,3.0,1.0,70.0,Manual,1598.0,front
Opel Astra,8990.0,75999.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,8680.0,125323.7,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,8495.0,158087.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9061.0,117962.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,8685.3,166725.5,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,8450.0,77999.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Astra,10219.8,67419.8,Benzine,3.0,1.0,85.0,Manual,1598.0,front
Opel Astra,10178.8,144199.6,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,9900.0,18622.9,Benzine,3.0,1.0,74.0,Manual,1461.0,front
Opel Astra,9900.0,84499.8,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10127.7,87999.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10127.7,124999.7,Diesel,3.0,1.0,85.0,Manual,1598.0,front
Opel Astra,9900.0,79999.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9708.3,83999.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9480.0,153046.6,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Astra,9479.0,94088.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10052.4,150311.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9595.7,78233.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9565.1,64499.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,8980.0,87004.8,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,9572.7,135699.6,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Astra,8900.0,41699.9,Diesel,3.0,1.0,70.0,Manual,1461.0,front
Opel Astra,9486.3,131799.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,16357.8,21378.9,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,8860.0,17799.9,Benzine,1.0,1.0,77.0,Manual,1461.0,front
Opel Astra,8800.0,159999.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,9380.8,54999.8,Diesel,2.0,2.0,81.0,Manual,1461.0,front
Opel Astra,15990.0,21378.9,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,16357.8,21378.9,Diesel,2.0,2.0,110.0,Automatic,1399.0,front
Opel Astra,17045.3,21378.9,Benzine,2.0,2.0,110.0,Automatic,1399.0,front
Opel Astra,15990.0,21378.9,Benzine,2.0,2.0,85.0,Automatic,1399.0,front
Opel Astra,15990.0,21378.9,Diesel,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,16357.8,21378.9,Diesel,2.0,2.0,110.0,Automatic,1399.0,front
Opel Astra,15990.0,21378.9,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,15999.0,77997.8,Benzine,3.0,1.0,85.0,Automatic,999.0,front
Opel Astra,15990.0,43358.9,Diesel,3.0,1.0,77.0,Automatic,998.0,front
Opel Astra,16357.8,40214.9,Diesel,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,15990.0,19713.9,Diesel,1.0,1.0,77.0,Automatic,999.0,front
Opel Astra,15990.0,24277.9,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,15990.0,21378.9,Diesel,2.0,1.0,85.0,Automatic,1461.0,front
Opel Astra,16357.8,21378.9,Diesel,2.0,2.0,110.0,Automatic,1399.0,front
Unknown,15990.0,21378.9,Diesel,2.0,2.0,110.0,Automatic,1399.0,front
Opel Astra,8450.0,159999.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,8250.0,121142.7,Diesel,3.0,1.0,70.0,Manual,1461.0,front
Opel Astra,7999.0,138999.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,8200.0,122624.7,Diesel,3.0,1.0,70.0,Manual,1461.0,front
Unknown,7990.0,149789.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,7990.0,117582.7,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,7680.0,169382.5,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Astra,7856.6,176475.5,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Unknown,7500.0,149999.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,7480.0,126529.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,6999.0,146403.6,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,6990.0,164999.5,Diesel,3.0,1.0,81.0,Manual,1461.0,front
Opel Astra,10890.0,64080.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11150.7,82999.8,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Astra,11109.8,86402.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,17750.0,16088.0,Benzine,3.0,2.0,77.0,Manual,999.0,front
Opel Astra,11130.2,13963.0,Diesel,3.0,1.0,85.0,Manual,1598.0,front
Opel Astra,11672.7,100310.7,Diesel,3.0,1.0,81.0,Manual,1399.0,front
Opel Astra,10950.0,74181.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10950.0,72457.8,Benzine,3.0,1.0,85.0,Manual,1598.0,front
Opel Astra,10950.0,85999.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11672.7,69428.8,Diesel,3.0,2.0,74.0,Manual,1399.0,front
Opel Astra,10950.0,77999.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10900.0,16010.0,Diesel,2.0,2.0,92.0,Manual,1399.0,front
Opel Astra,10980.0,88908.7,Diesel,3.0,2.0,70.0,Manual,1598.0,front
Opel Astra,10960.0,24858.9,Diesel,3.0,1.0,77.0,Manual,1461.0,front
Unknown,11672.7,77618.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,16990.0,25349.9,Diesel,1.0,1.0,77.0,Manual,1461.0,front
Opel Astra,14990.0,16000.0,Benzine,1.0,1.0,77.0,Semi-automatic,999.0,front
Opel Astra,14900.0,15300.0,Benzine,2.0,1.0,77.0,Semi-automatic,999.0,front
Opel Astra,11242.8,3898.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Opel Astra,10989.0,25135.9,Benzine,1.0,1.0,77.0,Manual,1461.0,front
Opel Astra,10980.0,98109.7,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Astra,10980.0,81615.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11704.7,70999.8,Diesel,2.0,1.0,70.0,Manual,1598.0,front
Opel Astra,10900.0,81999.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10980.0,143097.6,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Astra,11619.4,82671.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,10900.0,158945.5,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Unknown,11099.6,98999.7,Diesel,3.0,1.0,81.0,Manual,1600.0,front
Opel Astra,11099.6,84499.8,Diesel,3.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11048.4,73999.8,Benzine,2.0,1.0,85.0,Manual,1399.0,front
Opel Astra,17535.7,26695.9,Diesel,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,17535.7,26695.9,Diesel,2.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,17890.0,25202.9,Diesel,2.0,1.0,101.0,Automatic,1598.0,front
Opel Astra,19070.7,44999.9,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18301.5,7098.0,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,11715.3,3898.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Opel Astra,11715.3,3898.0,Benzine,2.0,1.0,74.0,Manual,1461.0,front
Unknown,11242.8,3898.0,Benzine,2.0,1.0,85.0,Manual,1399.0,front
Opel Astra,11242.8,3898.0,Diesel,2.0,1.0,74.0,Manual,1399.0,front
Opel Astra,10990.0,3898.0,Benzine,2.0,1.0,74.0,Manual,1461.0,front
Opel Astra,11242.8,3898.0,Benzine,2.0,1.0,74.0,Manual,1461.0,front
Opel Astra,11242.8,3898.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Opel Astra,10990.0,3898.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Unknown,10990.0,3898.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Unknown,10990.0,3898.0,Diesel,2.0,1.0,74.0,Manual,1461.0,front
Opel Astra,10990.0,3898.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Opel Astra,11242.8,3898.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Unknown,18291.2,17278.0,Diesel,2.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,18281.0,17083.0,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Unknown,18260.6,17700.0,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18260.6,23299.9,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,17850.0,29194.9,Benzine,1.0,1.0,85.0,Automatic,1598.0,front
Opel Astra,18158.2,6764.0,Diesel,1.0,1.0,77.0,Automatic,999.0,front
Opel Astra,18868.2,55999.8,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,18056.0,17711.9,Diesel,1.0,1.0,77.0,Automatic,997.0,front
Unknown,18655.0,25077.9,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,17897.4,23779.9,Diesel,1.0,1.0,77.0,Automatic,999.0,front
Opel Astra,17490.0,32999.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,17646.8,19699.9,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18111.3,24986.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,16990.0,23764.9,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,16989.0,28511.9,Benzine,1.0,1.0,85.0,Manual,1461.0,front
Opel Astra,17490.0,26499.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,17892.3,16286.0,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Unknown,17490.0,32999.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,16900.0,29899.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,16900.0,28927.9,Diesel,1.0,2.0,100.0,Automatic,1598.0,front
Opel Astra,16890.0,27844.9,Benzine,1.0,1.0,85.0,Automatic,1399.0,front
Opel Astra,16890.0,29889.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18004.7,7517.0,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,17440.0,11287.0,Diesel,1.0,1.0,110.0,Manual,1399.0,front
Opel Astra,18548.4,31065.9,Benzine,2.0,1.0,77.0,Automatic,999.0,front
Opel Astra,16980.0,23001.9,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,16950.0,43846.9,Diesel,2.0,3.0,77.0,Automatic,999.0,front
Opel Astra,17288.7,14000.0,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,16890.0,19279.9,Diesel,1.0,1.0,110.0,Automatic,1396.0,front
Opel Astra,16790.0,24999.9,Diesel,1.0,1.0,110.0,Manual,1461.0,front
Opel Astra,17855.5,5750.0,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,17073.9,27022.9,Diesel,1.0,1.0,110.0,Automatic,1396.0,front
Unknown,16690.0,20939.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,17073.9,26731.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,17073.9,4700.0,Benzine,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,16666.0,18714.0,Benzine,1.0,1.0,77.0,Automatic,999.0,front
Opel Astra,16580.0,24937.9,Diesel,1.0,1.0,110.0,Automatic,1461.0,front
Unknown,16961.3,25772.9,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Unknown,16879.5,24499.9,Diesel,1.0,1.0,77.0,Automatic,999.0,front
Opel Astra,16879.5,17759.0,Benzine,2.0,1.0,77.0,Automatic,999.0,front
Opel Astra,16879.5,43343.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,16495.0,29521.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Unknown,16490.0,23099.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,16869.3,4000.0,Diesel,2.0,1.0,77.0,Automatic,999.0,front
Opel Astra,17561.3,17000.0,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,16368.0,31999.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,16368.0,16282.0,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,16368.0,34699.9,Benzine,2.0,2.0,110.0,Automatic,1399.0,front
Opel Astra,11500.0,61999.8,Diesel,2.0,1.0,80.0,Manual,1399.0,front
Opel Astra,12265.8,17000.0,Diesel,2.0,1.0,85.0,Manual,1461.0,front
Unknown,12500.0,37459.9,Benzine,2.0,1.0,78.0,Manual,999.0,front
Opel Astra,12787.5,53499.9,Benzine,2.0,1.0,92.0,Manual,1461.0,front
Opel Astra,12955.0,37526.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12900.0,42017.9,Diesel,1.0,1.0,77.0,Manual,999.0,front
Opel Astra,13196.7,22999.9,Benzine,2.0,1.0,85.0,Manual,1399.0,front
Opel Astra,12990.0,40199.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,13847.3,23254.9,Benzine,2.0,1.0,77.0,Manual,999.0,front
Opel Astra,13288.8,40999.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12990.0,82768.8,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,13847.3,30715.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12974.0,47499.9,Diesel,2.0,1.0,92.0,Manual,1399.0,front
Unknown,13288.8,11000.0,Benzine,2.0,1.0,74.0,Manual,1399.0,front
Opel Astra,13810.0,37526.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,13253.0,37526.9,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,13268.3,43158.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12955.0,37526.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12955.0,37526.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,13196.7,60.0,Benzine,1.0,1.0,77.0,Manual,1461.0,front
Opel Astra,12864.0,119999.7,LPG/CNG,2.0,1.0,81.0,Manual,1398.0,front
Opel Astra,12880.0,49553.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,13196.7,32899.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12900.0,15900.0,Diesel,1.0,1.0,85.0,Manual,999.0,front
Unknown,12500.0,64999.8,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,12500.0,84999.8,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Astra,12782.4,45537.9,Benzine,2.0,1.0,78.0,Manual,999.0,front
Opel Astra,13282.4,43815.9,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,12670.0,35469.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12660.0,62928.8,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Opel Astra,12926.6,23175.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12636.0,23175.9,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Unknown,12250.0,39726.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12200.0,53999.8,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Unknown,12994.5,71999.8,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Astra,12275.0,58624.8,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,12275.0,43999.9,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,12276.0,30999.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12859.1,46794.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12787.5,23678.9,Benzine,2.0,2.0,77.0,Manual,999.0,front
Unknown,12500.0,45072.9,Benzine,2.0,1.0,77.0,Manual,1461.0,front
Opel Astra,12736.4,49999.9,Diesel,1.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12265.8,68499.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,13213.1,49799.9,Benzine,2.0,1.0,77.0,Manual,999.0,front
Opel Astra,12265.8,55999.8,Diesel,2.0,1.0,70.0,Manual,1598.0,front
Opel Astra,11990.0,40999.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12265.8,25727.9,Diesel,2.0,1.0,81.0,Manual,1461.0,front
Opel Astra,12224.8,56999.8,Diesel,1.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11950.0,93783.7,Diesel,2.0,1.0,70.0,Manual,1598.0,front
Opel Astra,11940.0,65446.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11500.0,105463.7,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Unknown,11980.0,69185.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12230.0,39753.9,Benzine,2.0,1.0,92.0,Manual,1461.0,front
Opel Astra,11955.0,39753.9,Diesel,2.0,2.0,92.0,Manual,1399.0,front
Opel Astra,11955.0,39753.9,Benzine,2.0,2.0,85.0,Manual,1399.0,front
Unknown,11950.0,79351.8,Diesel,2.0,1.0,92.0,Manual,1399.0,front
Opel Astra,11450.0,62732.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11400.0,77495.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,12067.1,50981.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11457.6,99999.7,Diesel,2.0,2.0,81.0,Manual,1598.0,front
Opel Astra,11447.4,63119.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Astra,11999.8,52326.9,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Opel Astra,11700.0,79992.8,Benzine,2.0,1.0,110.0,Manual,1461.0,front
Opel Astra,11969.1,69034.8,Benzine,2.0,1.0,110.0,Manual,1364.0,front
Opel Astra,18403.8,4259.0,Diesel,2.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,17980.0,23169.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,19425.7,11896.0,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,18990.0,22567.9,Diesel,1.0,1.0,110.0,Automatic,1400.0,front
Unknown,18989.0,14708.0,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Unknown,18990.0,28589.9,Benzine,1.0,1.0,85.0,Manual,1461.0,front
Opel Astra,18990.0,23254.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,19426.8,35599.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18980.0,13980.0,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Unknown,18975.0,17600.0,Benzine,1.0,1.0,110.0,Manual,1399.0,front
Opel Astra,19411.4,23750.9,Diesel,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,18980.0,15000.0,Diesel,1.0,1.0,85.0,Automatic,1461.0,front
Opel Astra,19211.9,13046.0,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,18700.0,17400.0,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,19017.6,12607.0,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18580.0,24781.9,Diesel,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18950.0,17000.0,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18900.0,28562.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Unknown,18900.0,29049.9,Benzine,1.0,1.0,110.0,Manual,1598.0,front
Opel Astra,19324.5,28959.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18890.0,28959.9,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,18890.0,20099.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Opel Astra,18888.0,12860.0,Benzine,1.0,1.0,77.0,Automatic,999.0,front
Opel Astra,18880.0,10079.0,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Astra,18864.0,19800.0,Diesel,1.0,1.0,110.0,Automatic,1398.0,front
Opel Astra,18450.0,28626.9,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,19593.1,8200.0,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Astra,18500.0,24427.9,Diesel,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,18449.0,27299.9,Benzine,1.0,1.0,110.0,Automatic,1461.0,front
Opel Astra,18813.0,29985.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
Unknown,18915.3,29060.9,Benzine,1.0,1.0,110.0,Automatic,1399.0,front
